id,name,picture_url,xl_picture_url,host_id,host_name,host_since,host_location,host_response_time,host_response_rate,host_neighbourhood,host_listings_count,host_total_listings_count,street,neighbourhood_group_cleansed,city,state,zipcode,market,country,latitude,longitude,property_type,room_type,accommodates,bathrooms,bedrooms,beds,square_feet,price,weekly_price,monthly_price,security_deposit,cleaning_fee,guests_included,extra_people,minimum_nights,maximum_nights,has_availability,number_of_reviews,number_of_reviews_ltm,first_review,last_review,review_scores_rating,review_scores_accuracy,review_scores_cleanliness,review_scores_checkin,review_scores_communication,review_scores_location,review_scores_value,instant_bookable,calculated_host_listings_count,calculated_host_listings_count_private_rooms,reviews_per_month
13563495,Stunning View & Best Bed on BnB!,https://a0.muscache.com/im/pictures/fa68fc70-467d-447d-a8a8-398a04ee19ea.jpg?aki_policy=large,,11274601,Lisa &,2014-01-13,"Seattle, Washington, United States",N/A,N/A,Magnolia,1,1,"Seattle, WA, United States",Magnolia,Seattle,WA,98199,Seattle,United States,47.6506,-122.38776,Apartment,Private room,2,1,1,1,,69,,,100,0,1,25,1,7,t,52,0,2016-07-11,2018-06-06,94,10,9,10,10,9,9,t,1,1,1.33
13566886,Contemporary 3BR in Rainier Valley,https://a0.muscache.com/im/pictures/7ef2c1ad-c64a-42b0-8acc-cf0b5ab4dda4.jpg?aki_policy=large,,64125657,TurnKey Vacation Rentals,2016-03-23,US,within an hour,100%,Dunlap,1,1,"Seattle, WA, United States",Rainier Valley,Seattle,WA,98118,Seattle,United States,47.52918,-122.27983,House,Entire home/apt,5,1,3,4,,120,,,0,204,5,0,2,1125,t,35,3,2016-07-10,2019-07-27,92,10,10,10,10,9,9,t,1,0,0.9
13571125,Craftsman bungalow in Beacon hill,https://a0.muscache.com/im/pictures/03545024-fb8f-4f81-8099-10e16dd7b3c3.jpg?aki_policy=large,,12808630,Lawrence,2014-03-04,"Seattle, Washington, United States",N/A,N/A,North Beacon Hill,1,1,"Seattle, WA, United States",Beacon Hill,Seattle,WA,98144,Seattle,United States,47.57693,-122.30587,House,Entire home/apt,4,1,2,2,,120,,,250,50,2,10,2,1125,t,3,0,2016-07-28,2016-08-10,100,10,10,10,10,9,10,f,1,0,0.08
13573186,2+ bedroom house in great location,https://a0.muscache.com/im/pictures/55df1167-2bc6-4bb7-a303-cb2767017096.jpg?aki_policy=large,,19130782,Bridget,2014-07-29,"Seattle, Washington, United States",N/A,N/A,Ballard,1,1,"Seattle, WA, United States",Ballard,Seattle,WA,98117,Seattle,United States,47.6828,-122.37874,House,Entire home/apt,4,1,3,2,,149,9100,36000,1000,120,2,20,3,91,t,4,0,2017-04-13,2017-07-24,85,9,10,10,10,10,9,f,1,0,0.13
13573225,Private Master Bedroom with Luxury Soaking Tub,https://a0.muscache.com/im/pictures/679c7aa0-e56e-40d0-b529-f064de60ad80.jpg?aki_policy=large,,78286472,Shan,2016-06-17,"Seattle, Washington, United States",within an hour,100%,North Beacon Hill,3,3,"Seattle, WA, United States",Beacon Hill,Seattle,WA,98144,Seattle,United States,47.58673,-122.31011,House,Private room,4,1.5,1,1,,95,,,300,30,2,20,1,29,t,102,2,2016-06-28,2019-09-02,99,10,10,10,10,10,9,t,3,3,2.59
13573729,"Bedroom ""A"" with a view of a tropical Oasis",https://a0.muscache.com/im/pictures/ff8bb497-c0c1-44df-9f6c-e09ec868fb83.jpg?aki_policy=large,,78287023,Tess,2016-06-17,"Seattle, Washington, United States",within an hour,100%,Licton Springs,2,2,"Seattle, WA, United States",Northgate,Seattle,WA,98103,Seattle,United States,47.69058,-122.33468,House,Private room,2,2,1,1,,39,,,100,30,1,25,7,1125,t,40,6,2016-07-01,2019-08-25,91,9,9,10,9,9,10,f,2,2,1.02
13574589,Cute Studio in the heart of Seattle,https://a0.muscache.com/im/pictures/59a48c57-c89b-4e33-a92b-35f1323d9169.jpg?aki_policy=large,,20439867,Chantilly,2014-08-23,"Seattle, Washington, United States",N/A,N/A,Lower Queen Anne,1,1,"Seattle, WA, United States",Queen Anne,Seattle,WA,98109,Seattle,United States,47.62406,-122.35687,Apartment,Entire home/apt,2,1,0,1,,79,,,99,17,1,0,2,4,t,2,0,2016-06-28,2016-07-06,100,9,10,10,10,10,10,f,1,0,0.05
13580802,Capitol Hill Local Apartment,https://a0.muscache.com/im/pictures/c4629ecd-db19-436b-85ef-79ef64a3601c.jpg?aki_policy=large,,11715008,Jeff,2014-01-28,"Seattle, Washington, United States",within an hour,100%,Capitol Hill,8,8,"Seattle, WA, United States",Capitol Hill,Seattle,WA,98122,Seattle,United States,47.61661,-122.3279,Apartment,Entire home/apt,2,1,0,1,,100,,,200,50,2,10,1,1125,t,265,75,2016-06-20,2019-09-11,95,10,10,10,10,10,9,t,4,0,6.68
13588014,"Amazing Modern Water View 9, Space Needle. 98 WS",https://a0.muscache.com/im/pictures/737d69b8-a2e1-4c6d-a842-fe0745d75b38.jpg?aki_policy=large,,29051256,Eve And Katrina,2015-03-09,"Seattle, Washington, United States",N/A,N/A,Belltown,29,29,"Seattle, WA, United States",Downtown,Seattle,WA,98121,Seattle,United States,47.61699,-122.34852,Apartment,Entire home/apt,3,1,1,1,,259,,,300,60,2,20,2,1125,t,43,0,2016-06-26,2017-06-12,99,10,10,10,10,10,10,f,29,0,1.09
13588493,"Great Seattle location w parking, close to Link",https://a0.muscache.com/im/pictures/f17916b0-74c2-485a-941d-aab42f428596.jpg?aki_policy=large,,66465425,Melissa,2016-04-09,"Seattle, Washington, United States",within an hour,100%,Montlake,1,1,"Seattle, WA, United States",Capitol Hill,Seattle,WA,98112,Seattle,United States,47.64012,-122.30686,House,Private room,4,1,1,2,,150,,,,40,4,10,1,6,t,68,10,2016-06-27,2019-09-01,95,10,10,10,10,10,9,t,1,1,1.72
13591919,Sleepless in Seattle,https://a0.muscache.com/im/pictures/3533155a-f93e-44eb-9e86-b6ab27a85329.jpg?aki_policy=large,,11985724,Urs,2014-02-06,"Seattle, Washington, United States",within an hour,100%,Eastlake,2,2,"Seattle, WA, United States",Cascade,Seattle,WA,98102,Seattle,United States,47.64118,-122.32699,Townhouse,Private room,2,1,1,0,,75,,,100,50,1,0,2,6,t,103,23,2016-07-10,2019-09-17,98,10,10,10,10,10,10,f,1,1,2.64
13596684,Artist Loft Space in Ballard,https://a0.muscache.com/im/pictures/b7d01ead-ca5d-4733-8354-1a2fec2fa4f6.jpg?aki_policy=large,,15337921,Deborah,2014-05-10,"Seattle, Washington, United States",within an hour,100%,,1,1,"Seattle, WA, United States",Ballard,Seattle,WA,98117,Seattle,United States,47.68695,-122.37156,Guesthouse,Entire home/apt,4,1,1,3,,125,,,250,45,2,15,2,15,t,56,2,2017-06-09,2019-07-01,100,10,10,10,10,10,10,f,1,0,2.01
13602047,"-  1,450 sq ft - Queen Anne View - sleeps 11",https://a0.muscache.com/im/pictures/2df4a029-bd02-494c-96d9-ec07accdf1a6.jpg?aki_policy=large,,11299221,Kelly,2014-01-14,"Seattle, Washington, United States",within an hour,100%,Green Lake,6,6,"Seattle, WA, United States",Queen Anne,Seattle,WA,98109,Seattle,United States,47.62789,-122.3563,Apartment,Entire home/apt,11,1,3,7,,270,,,300,110,1,0,2,1125,t,123,31,2016-07-02,2019-09-11,95,10,9,10,10,10,10,t,6,0,3.13
13603162,"Bedroom ""C"" Snooze",https://a0.muscache.com/im/pictures/6472681b-2778-4e8a-b957-0a1af7c25ade.jpg?aki_policy=large,,78287023,Tess,2016-06-17,"Seattle, Washington, United States",within an hour,100%,Licton Springs,2,2,"Seattle, WA, United States",Northgate,Seattle,WA,98103,Seattle,United States,47.6906,-122.33395,House,Private room,1,3,5,1,,43,,,100,30,1,0,3,1125,t,3,3,2019-07-23,2019-08-14,93,9,9,8,10,10,10,t,2,2,1.45
13605521,Bright Studio Centrally Located - Walk Everywhere!,https://a0.muscache.com/im/pictures/c6663e6f-bb09-426e-8b2c-93274d7eee3f.jpg?aki_policy=large,,66269007,Brie,2016-04-07,"Seattle, Washington, United States",N/A,N/A,Yesler Terrace,1,1,"Seattle, WA, United States",Downtown,Seattle,WA,98104,Seattle,United States,47.60539,-122.32174,Apartment,Entire home/apt,4,1,0,2,,125,,,500,50,2,20,2,3,t,11,0,2016-06-27,2016-09-26,87,9,9,10,10,10,9,f,1,0,0.28
13606672,"Mid Century Charmer, Capitol Hill",https://a0.muscache.com/im/pictures/b67dcc0c-16ff-4a15-863d-b382f6327fb4.jpg?aki_policy=large,,78732530,Katie And Sarah,2016-06-19,"Seattle, Washington, United States",within an hour,100%,Capitol Hill,1,1,"Seattle, WA, United States",Capitol Hill,Seattle,WA,98112,Seattle,United States,47.62554,-122.31247,Apartment,Entire home/apt,4,1,2,2,,175,1309,,,75,1,0,2,120,t,159,40,2016-07-05,2019-09-08,98,10,10,10,10,10,9,t,1,0,4.06
13606919,Modern 2BR Loft with Lake and Space Needle Views,https://a0.muscache.com/im/pictures/e52ebce0-f743-43e4-9cfb-b07f6fab4d62.jpg?aki_policy=large,,316200,William,2010-12-11,"Seattle, Washington, United States",within an hour,100%,Eastlake,6,6,"Seattle, WA, United States",Cascade,Seattle,WA,98102,Seattle,United States,47.64016,-122.32401,Apartment,Entire home/apt,4,2,2,2,,160,,,500,125,1,0,3,1125,t,150,48,2016-07-07,2019-08-31,97,10,10,10,10,10,10,t,6,0,3.84
13607307,"Private Room #1, by Childrens Hospital",https://a0.muscache.com/im/pictures/00dcae31-b200-491a-96dc-35dc05ff341d.jpg?aki_policy=large,,26475960,David,2015-01-21,"Bellevue, Washington, United States",within an hour,100%,Bryant,9,9,"Seattle, WA, United States",Other neighborhoods,Seattle,WA,98105,Seattle,United States,47.67012,-122.28637,House,Private room,2,1,1,1,,47,,,,,1,0,2,1125,t,56,5,2016-06-30,2019-06-19,93,9,9,10,10,9,9,t,7,7,1.42
13607577,3 BR Cottage - 3 Blocks from Light Rail Station,https://a0.muscache.com/im/pictures/147cb385-7fc2-45ef-bf3d-c2e472758dc3.jpg?aki_policy=large,,78747231,Ian,2016-06-20,"Seattle, Washington, United States",within an hour,100%,Brighton,1,1,"Seattle, WA, United States",Rainier Valley,Seattle,WA,98118,Seattle,United States,47.53978,-122.27804,Cottage,Entire home/apt,7,1,3,3,,209,,,,50,3,10,4,1125,t,40,8,2016-07-01,2019-08-13,90,9,9,10,10,9,9,t,2,0,1.02
13610252,Cosy Studio in the City,https://a0.muscache.com/im/pictures/d19b88f1-bf53-4191-8e90-8dff8627d802.jpg?aki_policy=large,,25015330,Mark,2014-12-19,"Seattle, Washington, United States",N/A,N/A,Lower Queen Anne,1,1,"Seattle, WA, United States",Queen Anne,Seattle,WA,98119,Seattle,United States,47.62781,-122.35975,Apartment,Entire home/apt,1,1,1,1,,75,,,300,25,1,0,1,100,t,79,0,2016-06-26,2017-06-18,90,9,9,10,10,10,9,t,1,0,2
13617752,"Downtown Seattle Loft, Walk Everywhere",https://a0.muscache.com/im/pictures/8f4f416b-ae7e-4c36-8b18-9dcf513e52af.jpg?aki_policy=large,,33617777,Elaine,2015-05-18,"Seattle, Washington, United States",N/A,N/A,Belltown,0,0,"Seattle, WA, United States",Downtown,Seattle,WA,98121,Seattle,United States,47.61724,-122.34641,Loft,Entire home/apt,4,1,1,1,,129,,,,45,1,0,2,48,t,8,0,2016-07-08,2016-08-14,100,10,10,10,10,10,10,f,1,0,0.2
13622517,Beautiful Ballard Cottage,https://a0.muscache.com/im/pictures/ac29b96a-87c1-4cf6-8a66-4afc3ee78939.jpg?aki_policy=large,,33139872,Amanda,2015-05-11,"Seattle, Washington, United States",within an hour,100%,Ballard,1,1,"Seattle, WA, United States",Ballard,Seattle,WA,98107,,United States,47.67393,-122.36132,Cottage,Entire home/apt,3,1,1,1,,175,,,100,25,1,25,2,1125,t,9,9,2019-07-14,2019-09-17,100,10,10,10,10,10,10,t,1,0,3.8
13623551,A Place to Crash - Shared Urban Loft Downtown,https://a0.muscache.com/im/pictures/0e92a875-3ef1-46c9-bf20-039ef57d779c.jpg?aki_policy=large,,31859851,Rob,2015-04-24,"Seattle, Washington, United States",N/A,N/A,Belltown,1,1,"Seattle, WA, United States",Downtown,Seattle,WA,98121,Seattle,United States,47.61684,-122.34984,Apartment,Shared room,1,1,1,1,,65,,,,5,1,0,1,90,t,16,0,2016-06-26,2017-03-28,100,10,10,10,10,10,10,f,1,0,0.41
13623929,Ideal for Solo Traveler #2 or  A Touch of Europe#1,https://a0.muscache.com/im/pictures/891fd582-c940-433f-a6cb-8db5c2f97fd6.jpg?aki_policy=large,,2696775,Elfriede,2012-06-20,"Seattle, Washington, United States",within a few hours,60%,Greenwood,2,2,"Seattle, WA, United States",Other neighborhoods,Seattle,WA,98103,Seattle,United States,47.69577,-122.34928,Townhouse,Private room,1,1,1,1,,36,,,100,35,1,0,3,1125,t,67,17,2016-06-28,2019-06-22,98,10,10,10,10,10,10,t,2,2,1.7
13624569,Best in Ballard/Crown Hill,https://a0.muscache.com/im/pictures/4392e1a6-f912-4d69-bcfc-7e7807f05a8b.jpg?aki_policy=large,,78920171,Anita,2016-06-20,"Seattle, Washington, United States",N/A,N/A,Crown Hill,1,1,"Seattle, WA, United States",Other neighborhoods,Seattle,WA,98117,Seattle,United States,47.69761,-122.3729,House,Private room,2,1,1,1,,69,,,,10,1,5,2,45,t,8,0,2016-07-12,2017-07-23,100,10,10,10,10,10,10,f,1,1,0.21
13625368,Master Suite in Townhouse close to Downtown,https://a0.muscache.com/im/pictures/1cd00e4a-1847-4a2a-979e-298b3253e2ae.jpg?aki_policy=large,,37851168,Brianna,2015-07-08,"Seattle, Washington, United States",within an hour,100%,High Point,2,2,"Seattle, WA, United States",Delridge,Seattle,WA,98106,Seattle,United States,47.53866,-122.36222,Townhouse,Private room,2,1.5,1,1,,42,,,200,30,1,0,1,14,t,120,52,2017-08-06,2019-09-19,98,10,10,10,10,10,10,f,2,2,4.63
13625787,Charming vacation home 10 min to all of Seattle,https://a0.muscache.com/im/pictures/b0d84517-accd-4021-9ca9-809af2649647.jpg?aki_policy=large,,78968274,Carly,2016-06-21,"Seattle, Washington, United States",N/A,N/A,Leschi,2,2,"Seattle, WA, United States",Central Area,Seattle,WA,98122,Seattle,United States,47.60595,-122.29195,House,Entire home/apt,6,1,2,6,,250,,,300,100,6,0,2,14,t,11,0,2016-07-18,2017-09-04,93,9,9,10,10,9,9,f,2,1,0.28
13634950,Betty's at Greenlake,https://a0.muscache.com/im/pictures/0846040a-2aca-49ef-afe9-0074bd38cefd.jpg?aki_policy=large,,6165010,Beth,2013-04-30,"Seattle, Washington, United States",within an hour,100%,Green Lake,3,3,"Seattle, WA, United States",Other neighborhoods,Seattle,WA,98103,Seattle,United States,47.68325,-122.33237,House,Private room,2,1,1,1,,99,,,0,40,2,10,1,7,t,86,25,2016-07-28,2019-09-15,98,10,10,10,10,10,10,f,1,1,2.24
13636163,Capitol Hill Escape,https://a0.muscache.com/im/pictures/def79295-5c45-4415-b28b-1fe615adb2fd.jpg?aki_policy=large,,5112492,Leah,2013-02-17,"Seattle, Washington, United States",N/A,N/A,Capitol Hill,8,8,"Seattle, WA, United States",Capitol Hill,Seattle,WA,98102,Seattle,United States,47.62312,-122.32275,Townhouse,Entire home/apt,3,1,1,1,,135,,,,,2,35,2,1125,t,121,0,2016-07-13,2018-09-10,95,9,9,10,10,10,9,f,1,0,3.11
13636583,Modern 2 bdr Townhouse - Walk to Green Lake!,https://a0.muscache.com/im/pictures/4e0807c3-3b9e-4e02-b329-85b28f85e82e.jpg?aki_policy=large,,19114160,Becka,2014-07-29,"Seattle, Washington, United States",N/A,N/A,Licton Springs,1,1,"Seattle, WA, United States",Northgate,Seattle,WA,98103,Seattle,United States,47.69454,-122.33993,Townhouse,Entire home/apt,4,1.5,2,2,,145,,,400,75,4,25,2,6,t,9,0,2016-07-03,2017-08-26,95,10,10,9,10,10,10,f,1,0,0.23
13638541,Kick Back Around the Fire Pit on the Spacious Rooftop Deck,"https://a0.muscache.com/4ea/air/v2//pictures/monet/Select-13638541/original/609a62d9-d0a2-446f-a964-d2865aa1ccb5?t=r:w1200-h720-sfit,e:fjpg-c85",,862,Jessie,2008-07-19,"Seattle, Washington, United States",within an hour,100%,South Park,0,0,"Seattle, WA, United States",Other neighborhoods,Seattle,WA,98108,Seattle,United States,47.52751,-122.32181,Townhouse,Private room,2,1,1,1,,70,,,0,40,2,0,1,7,t,60,21,2016-07-18,2019-09-16,99,10,10,10,10,9,10,f,1,1,1.55
13640928,Silver Birches,https://a0.muscache.com/im/pictures/07ee8d94-2930-485b-8c14-02c94fcd2202.jpg?aki_policy=large,,8943570,Laura,2013-09-19,"Seattle, Washington, United States",N/A,N/A,The Junction,1,1,"Seattle, WA, United States",West Seattle,Seattle,WA,98126,Seattle,United States,47.54633,-122.37771,Apartment,Private room,4,1,1,2,,100,,,100,25,2,20,1,1125,t,17,0,2016-06-27,2016-09-21,94,9,10,10,10,9,9,f,1,1,0.43
13641018,Beautiful 2 Bedroom Garden Duplex.,https://a0.muscache.com/im/pictures/c444a1d2-c5c6-4508-81ef-dcd14e0fd0f6.jpg?aki_policy=large,,1371134,Brix,2011-11-04,"Seattle, Washington, United States",N/A,N/A,,1,1,"Seattle, WA, United States",Capitol Hill,Seattle,WA,98112,Seattle,United States,47.62692,-122.2923,Apartment,Private room,2,1,1,2,,125,,,100,50,1,25,2,27,t,17,1,2017-07-09,2018-10-01,96,10,10,10,10,10,10,f,1,1,0.63
13641844,The Blue Room-Old Orchard House University/Ravenna,https://a0.muscache.com/im/pictures/238a4831-d658-4aa3-a0be-97b5c7212ff8.jpg?aki_policy=large,,53650144,Ashley,2016-01-07,"Seattle, Washington, United States",within a few hours,92%,University District,4,4,"Seattle, WA, United States",University District,Seattle,WA,98105,Seattle,United States,47.66991,-122.30549,House,Private room,2,1,1,1,,90,,,500,50,1,0,2,1125,t,23,4,2016-07-11,2019-07-22,99,10,10,10,10,10,10,f,4,3,0.59
13642501,1 Bedroom Place just minutes from the Space Needle,https://a0.muscache.com/im/pictures/29520a0e-8181-4be1-9572-52cae5d71d29.jpg?aki_policy=large,,33393565,Rob,2015-05-14,"Seattle, Washington, United States",N/A,N/A,Lower Queen Anne,1,1,"Seattle, WA, United States",Queen Anne,Seattle,WA,98119,Seattle,United States,47.62457,-122.3635,Apartment,Entire home/apt,2,1,1,1,,130,,,100,,1,0,2,5,t,3,0,2016-06-26,2016-08-21,93,10,9,10,10,10,10,f,1,0,0.08
13643570,Sweet in Seaview bungalow in West Seattle,https://a0.muscache.com/im/pictures/fc210d43-5000-40d5-896a-0fdc218c60dc.jpg?aki_policy=large,,51321207,Veronika,2015-12-14,"Seattle, Washington, United States",N/A,N/A,Seaview,1,1,"Seattle, WA, United States",West Seattle,Seattle,WA,98136,Seattle,United States,47.54747,-122.38846,Bungalow,Private room,2,1,1,1,,55,,,100,10,1,20,3,120,t,56,1,2016-07-30,2018-11-01,99,10,10,10,10,10,10,f,1,1,1.46
13644229,Cozy Cottage Close to Everything,https://a0.muscache.com/im/pictures/29a0e996-a3b4-463f-a9a1-34a3f72f2d0b.jpg?aki_policy=large,,5325813,Greg,2013-03-04,"Seattle, Washington, United States",within an hour,100%,Minor,4,4,"Seattle, WA, United States",Central Area,Seattle,WA,98122,Seattle,United States,47.60372,-122.29751,House,Entire home/apt,6,1,2,2,,100,,,250,100,4,25,2,90,t,96,32,2016-07-07,2019-09-02,92,9,9,10,10,9,9,t,4,0,2.46
13651559,Cozy Home Near Airport and Downtown,https://a0.muscache.com/im/pictures/8cbe4650-110f-4c76-adea-c49812494459.jpg?aki_policy=large,,78687737,Mekdela,2016-06-19,"Seattle, Washington, United States",within an hour,100%,Rainier View,1,1,"Seattle, WA, United States",Rainier Valley,Seattle,WA,98178,,United States,47.50063,-122.26457,Guest suite,Entire home/apt,4,1,2,2,,79,,,150,35,2,15,2,1125,t,102,34,2016-10-30,2019-09-01,99,10,10,10,10,10,10,f,1,0,2.89
13652887,Comfy Ballard Suite,https://a0.muscache.com/im/pictures/0854cebb-9626-43a3-b35d-eff4c7a6213c.jpg?aki_policy=large,,79288810,Tam & Heather,2016-06-22,"Seattle, Washington, United States",within an hour,100%,Ballard,1,1,"Seattle, WA, United States",Ballard,Seattle,WA,98107,Seattle,United States,47.67094,-122.37783,Guest suite,Entire home/apt,2,1,1,1,,125,,,0,45,2,20,2,7,t,62,40,2018-01-15,2019-09-15,98,10,10,10,10,10,10,f,1,0,3.02
13654492,The Green Room-Old Orchard House U-Dist/Ravenna,https://a0.muscache.com/im/pictures/c4175e94-458a-41d8-ac34-abe1dc946064.jpg?aki_policy=large,,53650144,Ashley,2016-01-07,"Seattle, Washington, United States",within a few hours,92%,University District,4,4,"Seattle, WA, United States",University District,Seattle,WA,98105,Seattle,United States,47.66828,-122.30438,House,Private room,2,1,1,1,,80,,,500,50,1,0,2,1125,t,22,3,2016-08-08,2019-08-09,95,10,10,10,10,10,9,f,4,3,0.58
13655960,"Amazing Modern Water View 2, Space Needle. 98 WS",https://a0.muscache.com/im/pictures/536b2518-1bed-41f5-957c-9fedc52b23a3.jpg?aki_policy=large,,29051256,Eve And Katrina,2015-03-09,"Seattle, Washington, United States",N/A,N/A,Belltown,29,29,"Seattle, WA, United States",Downtown,Seattle,WA,98121,Seattle,United States,47.6178,-122.34799,Apartment,Entire home/apt,3,1,1,1,,339,,,300,60,2,20,2,1125,t,40,0,2016-07-01,2017-06-12,97,10,10,10,9,10,10,f,29,0,1.02
13656742,Beautiful Sunlit Apartment in Capitol Hill,https://a0.muscache.com/im/pictures/f3e7084b-aa5f-40cd-b197-4604e4490e5e.jpg?aki_policy=large,,12538897,Dana,2014-02-24,"New York, New York, United States",N/A,N/A,Capitol Hill,1,1,"Seattle, WA, United States",Capitol Hill,Seattle,WA,98102,Seattle,United States,47.62265,-122.32478,Apartment,Entire home/apt,3,1,1,1,,275,,,200,,1,0,2,21,t,7,0,2016-07-26,2016-10-16,97,10,10,10,10,10,10,f,1,0,0.18
13658238,"Amazing Modern Water View 4, Space Needle. 98 WS",https://a0.muscache.com/im/pictures/dc917d45-0ff3-4489-847b-c315d6a0a414.jpg?aki_policy=large,,29051256,Eve And Katrina,2015-03-09,"Seattle, Washington, United States",N/A,N/A,Belltown,29,29,"Seattle, WA, United States",Downtown,Seattle,WA,98121,Seattle,United States,47.61565,-122.34988,Apartment,Entire home/apt,3,1,1,1,,329,,,300,60,2,20,2,1125,t,36,0,2016-07-30,2017-06-12,99,10,10,10,10,10,10,f,29,0,0.94
13658425,"Steps to UW, Wood Floor Remodeled 11",https://a0.muscache.com/im/pictures/9c344ff4-f288-473f-a67c-0238ea073e9a.jpg?aki_policy=large,,3074414,Melissa,2012-07-27,"Seattle, Washington, United States",within an hour,90%,University District,62,62,"Seattle, WA, United States",University District,Seattle,WA,98105,,United States,47.65787,-122.31792,Apartment,Entire home/apt,3,1,1,1,,99,,,150,60,1,20,1,1125,t,22,2,2016-06-25,2019-08-29,83,9,9,9,9,10,9,f,53,4,0.56
13658599,"Amazing Modern Water View 8, Space Needle. 98 WS",https://a0.muscache.com/im/pictures/6c7f99ad-47fe-4804-9a13-af9a944c20a4.jpg?aki_policy=large,,29051256,Eve And Katrina,2015-03-09,"Seattle, Washington, United States",N/A,N/A,Belltown,29,29,"Seattle, WA, United States",Downtown,Seattle,WA,98121,Seattle,United States,47.61624,-122.3496,Apartment,Entire home/apt,3,1,1,1,,309,,,300,60,2,20,2,1125,t,41,0,2016-07-16,2017-06-12,95,10,10,10,10,10,10,f,29,0,1.06
13658653,"Amazing Modern Water View 11, Space Needle. 98 WS",https://a0.muscache.com/im/pictures/7cd2d898-8ef8-4e9a-9480-65ac208534d9.jpg?aki_policy=large,,29051256,Eve And Katrina,2015-03-09,"Seattle, Washington, United States",N/A,N/A,Belltown,29,29,"Seattle, WA, United States",Downtown,Seattle,WA,98121,Seattle,United States,47.61568,-122.34867,Apartment,Entire home/apt,3,1,1,1,,244,,,300,60,2,20,2,1125,t,19,0,2016-07-01,2016-12-16,98,10,10,10,10,10,10,f,29,0,0.48
