id,host_id,host_name,host_since,host_response_rate,host_listings_count,neighbourhood_group_cleansed,latitude,longitude,bathrooms,square_feet,price,weekly_price,monthly_price,security_deposit,cleaning_fee,guests_included,minimum_nights,maximum_nights,review_scores_rating,review_scores_accuracy,review_scores_cleanliness,review_scores_location,review_scores_value,calculated_host_listings_count,reviews_per_month,monthly_price ,bedrooms,beds,accommodates,zipcode_98052,zipcode_98101,zipcode_98102,zipcode_98103,zipcode_98104,zipcode_98104-4417,zipcode_98105,zipcode_98106,zipcode_98107,zipcode_98108,zipcode_98109,zipcode_98112,zipcode_98115,zipcode_98116,zipcode_98117,zipcode_98118,zipcode_98119,zipcode_98121,zipcode_98122,zipcode_98125,zipcode_98126,zipcode_98133,zipcode_98134,zipcode_98136,zipcode_98144,zipcode_98146,zipcode_98155,zipcode_98168,zipcode_98177,zipcode_98178,zipcode_98199,room_type_Hotel room,room_type_Private room,room_type_Shared room,host_response_time_unknown,host_response_time_within a day,host_response_time_within a few hours,host_response_time_within an hour
8069192,1984006,Rachel,3/21/12,100%,1,Central Area,47.61608,-122.29817,1,,96,500,1500,0,39,2,2,12,97,10,10,10,9,1,1.35,1500,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
8072920,11238188,Jodi-Ann,1/12/14,unknown,1,Other neighborhoods,47.66015,-122.34153,1,,80,unknown,unknown,0,40,1,3,10,98,10,10,10,10,1,0.21,unknown,0,1,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
8080939,11299221,Kelly,1/14/14,100%,6,Other neighborhoods,47.65453,-122.34527,1,,180,1200,4000,300,85,1,2,180,98,10,10,10,10,6,1.65,4000,2,3,6,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
8081658,11299221,Kelly,1/14/14,100%,6,Other neighborhoods,47.65462,-122.34808,1,,175,1100,4000,300,85,1,2,180,98,10,10,10,10,6,1.98,4000,2,3,6,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
8099917,23972943,Joy,11/20/14,100%,16,Other neighborhoods,47.67333,-122.29092,1,,129,700,1600,500,200,3,5,1125,89,8,9,10,9,4,0.41,1600,2,3,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
8101791,23972943,Joy,11/20/14,100%,16,Other neighborhoods,47.6736,-122.29217,1,,99,600,1500,200,100,2,3,1125,92,9,10,10,9,4,0.51,1500,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
8102349,42415214,Jay,8/24/15,100%,1,West Seattle,47.57828,-122.39327,1,,62,450,1550,0,30,1,2,60,98,10,10,10,10,1,2.98,1550,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
8104742,32807985,Ted,5/7/15,100%,4,Central Area,47.59516,-122.29823,3.5,,240,unknown,unknown,300,110,1,1,1125,94,10,9,10,9,4,4.83,unknown,3,3,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
8106157,41511294,Benjamin,8/15/15,100%,1,Ballard,47.67386,-122.38755,1,,100,595,unknown,150,80,2,3,90,99,10,10,10,10,1,4.76,unknown,1,1,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
8118110,5040711,Steve,2/10/13,unknown,1,Other neighborhoods,47.65912,-122.34266,1,,113,unknown,unknown,0,10,2,1,1125,100,10,10,10,10,1,0.17,unknown,1,1,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
8130467,9111906,Virginia And Nate,9/28/13,unknown,1,Beacon Hill,47.58143,-122.31224,1,,98,unknown,unknown,150,40,4,2,7,98,10,10,10,10,1,2.84,unknown,1,3,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
8131881,42940083,Rick,8/30/15,100%,2,Capitol Hill,47.62005,-122.30934,1,,47,300,1150,200,58,1,1,9,94,10,9,10,9,2,4.11,1150,0,1,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
8150145,26504229,TurnKey Vacation Rentals,1/21/15,100%,1,Queen Anne,47.62582,-122.35081,3,,295,1750,unknown,0,259,6,3,1125,95,10,9,10,9,1,1.62,unknown,3,3,6,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
8153673,35408303,Fabio,6/9/15,100%,1,Other neighborhoods,47.67456,-122.27771,1,,113,700,2700,350,60,1,3,30,99,10,10,10,10,1,0.43,2700,1,1,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
8155580,1243056,Andy,10/3/11,100%,58,University District,47.65825,-122.31764,1,,45,275,880,350,75,1,3,1125,100,9,9,10,9,59,0.07,880,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
8155710,1243056,Andy,10/3/11,100%,58,University District,47.65688,-122.31827,1,,45,259,813,350,75,1,4,90,96,10,9,9,9,59,0.19,813,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
8156764,1243056,Andy,10/3/11,100%,58,University District,47.65731,-122.31976,1,,37,259,813,350,75,1,2,90,98,10,9,10,9,59,0.18,813,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
8156860,1243056,Andy,10/3/11,100%,58,University District,47.65697,-122.31892,3.5,,38,259,813,350,75,1,4,1125,92,10,9,10,10,59,0.11,813,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
8156894,1243056,Andy,10/3/11,100%,58,University District,47.65866,-122.31897,3.5,,38,259,813,350,75,1,3,1125,100,10,10,10,9,59,0.07,813,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
8157486,42931985,Josh,8/30/15,100%,1,Delridge,47.56491,-122.3694,1.5,,65,300,1100,0,5,1,1,365,98,10,10,10,10,1,1.8,1100,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
8165389,8802134,Cara,9/12/13,100%,4,University District,47.66913,-122.3087,1,,190,unknown,unknown,1000,99,4,3,1000,98,10,10,10,9,3,1.16,unknown,2,2,4,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
8174285,1224813,Cam,9/29/11,100%,1,Other neighborhoods,47.65321,-122.33997,1,,78,unknown,unknown,0,40,2,4,90,96,10,9,10,10,1,1.13,unknown,0,1,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
8174389,43141994,Gavin,9/2/15,unknown,1,Central Area,47.61093,-122.29382,1,,189,1150,unknown,175,55,1,2,14,100,10,10,10,9,1,0.1,unknown,2,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
8187592,27329128,Jorge,2/6/15,100%,2,Beacon Hill,47.58594,-122.31405,2.5,,140,unknown,unknown,400,120,2,1,35,97,10,10,9,9,2,1.21,unknown,2,2,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
8194782,43225269,Holly,9/2/15,100%,1,West Seattle,47.57371,-122.41503,1,,99,750,unknown,150,50,1,2,21,99,10,10,10,10,1,3.83,unknown,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
8195348,34238325,Pamela,5/26/15,100%,1,Rainier Valley,47.51745,-122.25819,1,,59,325,unknown,0,10,2,2,14,96,10,10,10,10,1,2.59,unknown,1,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
8207987,43281593,Ann,9/3/15,100%,3,Magnolia,47.64654,-122.39374,2.5,,98,400,1600,100,20,1,2,1125,88,9,8,10,9,3,0.21,1600,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0
8212989,31751507,Rex,4/22/15,98%,3,Downtown,47.60772,-122.34048,8,,39,unknown,unknown,0,6,1,1,7,95,10,9,10,9,3,3.04,unknown,1,8,16,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
8221520,33940698,Turnkey Vacation Rentals,5/21/15,100%,1,Central Area,47.58746,-122.30047,2.5,,211,1225,3950,0,264,6,2,1125,92,10,9,9,9,1,0.93,3950,3,3,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
8242212,1551432,Tiffany,12/30/11,100%,1,Central Area,47.60333,-122.31386,1,,105,625,2550,200,60,1,2,1125,92,10,9,10,9,1,2.59,2550,1,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
8248970,22680126,Sally,10/18/14,100%,1,Magnolia,47.65795,-122.39815,2,,250,1975,unknown,1500,125,6,3,1125,99,10,10,10,10,1,0.76,unknown,3,4,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
8255615,15178583,Jennifer,9/6/15,100%,2,Ballard,47.66682,-122.36294,1,,100,600,2000,0,25,1,3,100,97,10,10,10,10,1,1.85,2000,1,1,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
8257837,340192,Angela,1/8/11,100%,3,Capitol Hill,47.63698,-122.32173,2,,299,unknown,unknown,250,175,2,10,540,100,10,10,9,9,3,0.11,unknown,3,3,4,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
8274085,43629609,Om,9/7/15,unknown,3,Central Area,47.61176,-122.29769,1,,70,275,1000,250,30,1,1,31,90,9,8,9,7,3,0.07,1000,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
8286095,43689477,Sarah,9/8/15,100%,2,Delridge,47.5503,-122.3727,0.5,,67,567,unknown,0,38,2,2,6,96,10,9,10,10,1,2.3,unknown,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
8290643,35563669,Priscilla,6/11/15,100%,1,Other neighborhoods,47.65673,-122.35657,1,,67,unknown,unknown,0,50,2,1,30,98,10,10,10,9,1,5.81,unknown,0,1,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
8293287,295367,Bede,11/22/10,unknown,1,Central Area,47.61332,-122.30057,1,,68,450,1800,0,35,1,4,28,97,10,10,9,10,1,1.63,1800,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
8296857,43483497,Sumie,9/6/15,unknown,1,Capitol Hill,47.61828,-122.30862,3,,158,unknown,unknown,300,174,4,2,30,88,9,10,10,9,1,0.86,unknown,3,4,7,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
8301680,43770930,Mike,9/9/15,unknown,1,Magnolia,47.65363,-122.4076,2,,175,unknown,unknown,500,100,5,2,1125,100,10,10,10,9,1,0.06,unknown,3,3,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
8304895,576848,T,5/10/11,100%,1,Cascade,47.63617,-122.34244,1,,123,unknown,unknown,100,70,1,2,180,100,10,10,9,10,1,0.55,unknown,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
8306501,8481644,Katha,8/28/13,unknown,1,Other neighborhoods,47.65865,-122.36082,1,,58,395,1480,0,16,1,2,1125,97,10,10,10,10,1,1.91,1480,1,1,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
8307502,43798906,Terry,9/9/15,100%,3,West Seattle,47.5683,-122.37603,2.5,,425,1800,5500,350,225,6,1,1125,98,10,10,10,10,2,0.47,5500,3,3,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
8308316,3792761,Kimberly,10/7/12,100%,9,Queen Anne,47.62186,-122.3616,1,,250,unknown,unknown,150,100,2,2,1125,94,10,10,10,9,4,1.27,unknown,1,3,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
8308386,4962900,Stay Alfred,2/4/13,98%,1795,Downtown,47.61618,-122.35421,2,,999,unknown,unknown,0,109,1,2,1125,93,10,9,10,9,92,0.49,unknown,3,4,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
8310177,43812747,Gina,9/9/15,100%,1,Magnolia,47.6659,-122.40261,1,,369,unknown,unknown,500,170,6,3,1125,100,10,10,10,10,1,0.27,unknown,3,3,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0
8310576,12590022,Justin & Ana,2/26/14,100%,2,Downtown,47.59889,-122.33349,1,,349,750,2000,100,0,1,2,90,98,10,10,10,10,2,4.74,2000,2,2,4,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
8327124,658155,Joe,6/2/11,100%,17,University District,47.66758,-122.31872,4,,350,unknown,unknown,500,275,1,3,1124,99,10,10,10,10,13,1.9,unknown,5,6,10,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
8340841,43963978,Dick,9/11/15,100%,3,Capitol Hill,47.62589,-122.31666,1,,115,unknown,unknown,250,200,1,55,300,100,10,10,10,10,3,0.6,unknown,1,1,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
8385444,44186779,Maggie,9/14/15,100%,3,Northgate,47.6931,-122.30863,1,,82,405,1528,200,40,2,1,30,96,10,10,10,10,2,7.32,1528,1,4,5,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
8402434,20565615,Brett,8/26/14,unknown,1,Other neighborhoods,47.67456,-122.36012,2.5,,299,625,1533,95,55,1,30,30,100,10,10,10,10,1,0.05,1533,3,4,7,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
8404265,8203540,Shannon,8/16/13,100%,1,West Seattle,47.5182,-122.37819,1,,109,unknown,unknown,200,70,2,2,1125,96,10,10,9,9,1,4.27,unknown,1,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
8409750,32522941,Gayle,5/3/15,100%,3,Downtown,47.61432,-122.34834,1,,199,unknown,unknown,300,100,1,2,28,97,10,10,10,9,1,3.99,unknown,2,3,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
8410028,3464503,Cathy,9/3/12,100%,1,Downtown,47.61259,-122.32964,1,,120,unknown,unknown,200,60,2,3,60,97,10,10,10,9,1,3.06,unknown,1,1,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
8410066,37052599,Laurel,6/29/15,100%,7,Rainier Valley,47.57741,-122.28944,1,,59,unknown,unknown,0,20,1,1,29,96,10,10,10,10,3,3.03,unknown,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1
8418650,44340751,Susan,9/16/15,100%,1,Other neighborhoods,47.65254,-122.33877,1,,110,575,1950,500,65,3,3,1125,99,10,10,10,10,1,3.36,1950,2,3,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
8423118,44360796,Kj,9/16/15,unknown,0,Queen Anne,47.62066,-122.35965,1,,96,550,1900,200,17,1,2,1125,100,10,10,10,10,1,0.19,1900,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
8425013,658155,Joe,6/2/11,100%,17,Central Area,47.61501,-122.29,3.5,,350,unknown,unknown,275,250,1,3,1125,96,10,10,10,10,13,2.24,unknown,5,6,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
8426749,11279708,Conan,1/13/14,93%,3,Northgate,47.70901,-122.33706,1,,81,unknown,unknown,500,20,4,2,14,94,10,9,9,10,3,2.18,unknown,2,5,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
8426827,1212520,Jeremy And Rachael,9/26/11,100%,4,Ballard,47.68282,-122.37708,1,,115,800,2900,500,95,3,3,1125,98,10,10,9,10,4,2.72,2900,1,3,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
8441477,42640004,Nicholas And Rebecca,8/26/15,94%,5,Other neighborhoods,47.67774,-122.35671,1,,400,unknown,unknown,500,150,1,1,1125,98,10,10,10,10,1,1.44,unknown,2,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
8446541,11279708,Conan,1/13/14,93%,3,Northgate,47.7069,-122.33743,1,,50,unknown,unknown,300,15,2,2,14,89,9,9,9,9,3,1.75,unknown,1,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
8474584,394231,Sonny,2/16/11,100%,4,Other neighborhoods,47.70447,-122.34537,1,,80,600,unknown,300,150,2,2,1125,89,9,9,8,9,4,0.66,unknown,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
8497755,3719815,Beth,9/30/12,80%,1,Central Area,47.59452,-122.2947,1,,90,unknown,unknown,500,80,2,5,1125,98,10,10,10,10,1,0.4,unknown,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
8503556,34923136,Noelle,6/3/15,100%,2,West Seattle,47.56371,-122.38133,1,,127,750,3000,500,105,1,2,1125,89,10,8,10,9,1,0.85,3000,2,3,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
8505940,30804330,David,4/7/15,100%,3,Capitol Hill,47.63639,-122.3024,2,,63,unknown,unknown,0,20,1,3,30,99,10,10,10,10,3,4.14,unknown,1,1,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
8507062,30804330,David,4/7/15,100%,3,Capitol Hill,47.63713,-122.30271,2,,63,unknown,unknown,0,20,1,3,30,99,10,10,10,10,3,4.34,unknown,1,1,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
8507728,44801074,Karoline,9/22/15,unknown,1,West Seattle,47.56842,-122.3892,1,,149,unknown,unknown,175,45,2,2,7,95,10,10,10,9,1,0.15,unknown,1,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
8507873,44801828,Kelli,9/22/15,unknown,1,Capitol Hill,47.6218,-122.30829,1,,100,unknown,unknown,0,25,2,2,1125,100,10,10,10,10,1,0.1,unknown,1,1,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
8515408,3502513,Jennifer,9/7/12,100%,1,Queen Anne,47.63804,-122.36091,1,,120,700,unknown,0,50,1,2,30,99,10,10,10,10,1,1.46,unknown,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
8517235,44846373,Kevin,9/22/15,100%,1,Downtown,47.61171,-122.34753,1,,245,unknown,unknown,300,20,1,2,1125,95,10,10,10,9,1,0.36,unknown,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
8524349,1212520,Jeremy And Rachael,9/26/11,100%,4,Ballard,47.68344,-122.37759,1,,80,650,2200,500,80,2,2,1125,98,10,10,9,10,4,3.01,2200,1,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
8533375,42146727,Alison And Crai,8/21/15,100%,1,Other neighborhoods,47.66332,-122.32576,1,,105,600,unknown,0,25,1,2,1125,96,10,10,10,10,1,3.85,unknown,1,1,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
8536441,25138851,Mary,12/23/14,80%,1,Other neighborhoods,47.67336,-122.32733,1,,85,500,1750,0,30,1,3,1125,98,10,10,10,10,1,1.85,1750,1,2,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
8539074,43629609,Om,9/7/15,unknown,3,Central Area,47.60981,-122.29734,1,,36,170,600,0,30,1,1,30,91,9,9,9,10,3,0.46,600,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
8570726,45107493,Seattle,9/25/15,100%,2,Queen Anne,47.64557,-122.34817,3.5,,550,unknown,unknown,700,250,1,3,1125,99,10,10,10,10,2,1.32,unknown,5,5,10,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
8579219,538143,David,4/26/11,unknown,1,Beacon Hill,47.55588,-122.30475,1,,175,950,unknown,150,100,1,3,14,90,9,9,9,9,1,0.05,unknown,3,4,7,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
8590758,45211267,Chipalo,9/27/15,100%,2,Central Area,47.60234,-122.31145,1,,80,unknown,unknown,0,20,1,3,1125,97,10,10,10,10,2,2.45,unknown,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
8597800,10657225,Joan,12/16/13,unknown,1,Rainier Valley,47.55487,-122.27783,1.5,,69,unknown,unknown,0,30,2,1,5,98,10,10,9,10,1,0.7,unknown,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
8612922,41402752,Kendall,8/13/15,100%,1,Other neighborhoods,47.65724,-122.28477,1,,100,800,3200,200,30,2,1,1125,98,10,10,10,10,1,6.13,3200,1,1,4,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
8613762,14904632,Wes,4/29/14,100%,1,Downtown,47.61172,-122.33015,1,,95,unknown,unknown,0,15,2,3,1125,94,10,9,10,10,1,4.09,unknown,1,2,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
8614932,9152620,Matt,9/30/13,unknown,1,Other neighborhoods,47.6636,-122.35112,2,,145,unknown,unknown,250,100,1,400,500,100,10,10,10,10,1,0.14,unknown,2,2,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
